['RX Timestamp', 'Tracked ID', 'BBox Coords (xmin, ymin, xmax, ymax)']
("'13:23:22.26643'", 155, 601, 324, 1113, 525)
("'13:23:22.26643'", 167, 557, 326, 1157, 517)
("'13:23:22.26643'", 186, 3, 485, 259, 710)
("'13:23:22.26643'", 202, 59, 381, 656, 572)
("'13:23:22.26643'", 224, 588, 557, 1245, 714)
("'13:23:22.44117'", 167, 609, 296, 1231, 497)
("'13:23:22.44117'", 186, 13, 440, 329, 710)
("'13:23:22.44117'", 202, 124, 340, 717, 537)
("'13:23:22.44117'", 207, 700, 538, 1192, 696)
("'13:23:22.44117'", 229, 190, 260, 664, 419)
("'13:23:22.61659'", 143, 1, 207, 238, 298)
("'13:23:22.61659'", 148, 719, 519, 1216, 691)
("'13:23:22.61659'", 167, 669, 305, 1238, 488)
("'13:23:22.61659'", 186, 25, 423, 374, 709)
("'13:23:22.61659'", 202, 267, 341, 761, 510)
("'13:23:22.79444'", 143, 16, 201, 287, 301)
("'13:23:22.79444'", 148, 737, 542, 1181, 702)
("'13:23:22.79444'", 155, 669, 290, 1275, 518)
("'13:23:22.79444'", 161, 350, 290, 649, 383)
("'13:23:22.79444'", 167, 687, 307, 1281, 498)
("'13:23:22.79444'", 171, 12, 434, 438, 706)
("'13:23:22.79444'", 202, 318, 340, 800, 514)
("'13:23:22.79444'", 229, 327, 284, 702, 411)
("'13:23:22.97116'", 91, 778, 304, 1286, 527)
("'13:23:22.97116'", 138, 315, 324, 848, 520)
("'13:23:22.97116'", 148, 756, 545, 1186, 702)
("'13:23:22.97116'", 185, 21, 426, 488, 650)
("'13:23:23.14860'", 18, 811, 546, 1225, 707)
("'13:23:23.14860'", 91, 815, 324, 1291, 538)
("'13:23:23.14860'", 161, 353, 279, 747, 401)
("'13:23:23.14860'", 185, 42, 430, 504, 640)
("'13:23:23.14860'", 202, 412, 338, 884, 516)
("'13:23:23.32153'", 65, 574, 376, 889, 532)
("'13:23:23.32153'", 91, 831, 404, 1295, 617)
("'13:23:23.32153'", 155, 990, 370, 1275, 479)
("'13:23:23.32153'", 202, 540, 381, 893, 514)
("'13:23:23.32153'", 221, 867, 634, 1227, 717)
("'13:23:23.32153'", 229, 370, 285, 728, 411)
("'13:23:23.32153'", 238, 23, 181, 471, 283)
("'13:23:23.50450'", 65, 537, 331, 927, 525)
("'13:23:23.50450'", 80, 986, 347, 1289, 481)
("'13:23:23.50450'", 91, 858, 407, 1272, 602)
("'13:23:23.50450'", 138, 450, 292, 825, 427)
("'13:23:23.50450'", 143, 117, 175, 406, 272)
("'13:23:23.50450'", 167, 861, 585, 1249, 711)
("'13:23:23.50450'", 171, 0, 367, 313, 566)
("'13:23:23.50450'", 224, 818, 600, 1270, 709)
("'13:23:23.50450'", 240, 28, 419, 704, 639)
("'13:23:23.68189'", 18, 895, 557, 1245, 687)
("'13:23:23.68189'", 65, 588, 344, 904, 502)
("'13:23:23.68189'", 134, 924, 357, 1288, 565)
("'13:23:23.68189'", 143, 154, 202, 450, 293)
("'13:23:23.68189'", 185, -6, 369, 440, 565)
("'13:23:23.68189'", 240, 128, 420, 748, 619)
("'13:23:23.86773'", 134, 1001, 382, 1283, 546)
("'13:23:23.86773'", 143, 250, 175, 550, 267)
("'13:23:23.86773'", 161, 502, 264, 726, 333)
("'13:23:23.86773'", 185, 48, 337, 461, 505)
("'13:23:23.86773'", 186, 5, 547, 172, 692)
("'13:23:23.86773'", 202, 740, 333, 1107, 483)
("'13:23:23.86773'", 240, 279, 394, 848, 576)
("'13:23:24.04473'", 138, 603, 260, 825, 339)
("'13:23:24.04473'", 143, 368, 196, 643, 281)
("'13:23:24.04473'", 185, 92, 357, 620, 560)
("'13:23:24.04473'", 186, 52, 576, 289, 713)
("'13:23:24.04473'", 202, 878, 338, 1235, 497)
("'13:23:24.04473'", 240, 501, 423, 1026, 590)
