['RX Timestamp', 'Tracked ID', 'BBox Coords (xmin, ymin, xmax, ymax)']
("'13:18:12.79415'", 257, 4, 350, 314, 591)
("'13:18:12.96715'", 2, 624, 292, 1279, 506)
("'13:18:12.96715'", 66, 658, 291, 1240, 514)
("'13:18:12.96715'", 226, 8, 355, 415, 579)
("'13:18:12.96715'", 237, 542, 440, 991, 601)
("'13:18:12.96715'", 245, 156, 36, 941, 379)
("'13:18:12.96715'", 253, 988, 0, 1337, 225)
("'13:18:12.96715'", 257, 70, 363, 374, 570)
("'13:18:13.13486'", 226, 28, 349, 497, 565)
("'13:18:13.13486'", 237, 624, 417, 1017, 568)
("'13:18:13.13486'", 245, 276, 52, 1031, 369)
("'13:18:13.13486'", 253, 1091, 0, 1330, 201)
("'13:18:13.30385'", 5, 772, 244, 1284, 463)
("'13:18:13.30385'", 87, 248, 43, 1254, 366)
("'13:18:13.30385'", 226, 46, 324, 555, 542)
("'13:18:13.30385'", 237, 668, 393, 1030, 540)
("'13:18:13.30385'", 241, 3, 173, 320, 332)
("'13:18:13.30385'", 262, -21, 587, 578, 720)
("'13:18:13.30385'", 263, 30, 3, 490, 189)
("'13:18:13.47330'", 187, 420, 55, 1288, 353)
("'13:18:13.47330'", 226, 59, 317, 616, 535)
("'13:18:13.47330'", 241, -13, 121, 392, 339)
("'13:18:13.47330'", 262, -23, 556, 673, 715)
("'13:18:13.47330'", 263, 43, 0, 486, 171)
("'13:18:13.65913'", 2, 768, 366, 1130, 488)
("'13:18:13.65913'", 122, 12, 11, 629, 170)
("'13:18:13.65913'", 143, 1016, 605, 1270, 715)
("'13:18:13.65913'", 226, 119, 321, 704, 527)
("'13:18:13.65913'", 237, 780, 362, 1128, 503)
("'13:18:13.65913'", 241, 31, 136, 421, 337)
("'13:18:13.65913'", 245, 574, 31, 1318, 351)
("'13:18:13.65913'", 262, -18, 535, 712, 711)
("'13:18:13.82760'", 33, 808, 47, 1286, 354)
("'13:18:13.82760'", 72, 55, 164, 527, 336)
("'13:18:13.82760'", 122, 90, 17, 785, 183)
("'13:18:13.82760'", 139, 947, 387, 1264, 525)
("'13:18:13.82760'", 220, 976, 355, 1263, 548)
("'13:18:13.82760'", 226, 327, 337, 870, 522)
("'13:18:13.82760'", 262, 15, 548, 704, 714)
("'13:18:13.99797'", 66, 811, 262, 1087, 371)
("'13:18:13.99797'", 87, 171, 175, 722, 353)
("'13:18:13.99797'", 122, 216, 19, 1035, 205)
("'13:18:13.99797'", 187, 483, 338, 1035, 532)
("'13:18:13.99797'", 224, 895, 221, 1094, 299)
("'13:18:13.99797'", 253, 1033, 94, 1295, 329)
("'13:18:13.99797'", 257, 8, 24, 218, 159)
("'13:18:13.99797'", 273, -1, 526, 322, 717)
("'13:18:14.16814'", 2, 830, 266, 1116, 362)
("'13:18:14.16814'", 87, 265, 179, 827, 360)
("'13:18:14.16814'", 122, 324, 44, 1082, 219)
("'13:18:14.16814'", 226, 570, 348, 1142, 541)
("'13:18:14.16814'", 257, -21, -4, 328, 235)
("'13:18:14.16814'", 273, 20, 451, 473, 719)
("'13:18:14.16814'", 275, 385, 543, 1068, 711)
("'13:18:14.16814'", 276, 5, 192, 306, 428)
("'13:18:14.16814'", 277, 318, 0, 1152, 138)
("'13:18:14.37600'", 5, 675, 315, 1220, 557)
("'13:18:14.37600'", 87, 360, 189, 915, 379)
("'13:18:14.37600'", 226, 655, 326, 1280, 545)
("'13:18:14.37600'", 241, -3, 196, 433, 424)
("'13:18:14.37600'", 257, 25, 2, 416, 266)
("'13:18:14.37600'", 273, 57, 404, 629, 720)
("'13:18:14.37600'", 276, 39, 188, 384, 445)
("'13:18:14.37600'", 277, 358, 0, 1320, 166)
("'13:18:14.54421'", 66, 922, 287, 1222, 403)
("'13:18:14.54421'", 87, 455, 193, 968, 379)
("'13:18:14.54421'", 237, 755, 342, 1293, 571)
("'13:18:14.54421'", 241, 15, 201, 501, 458)
("'13:18:14.54421'", 257, 43, 5, 517, 297)
("'13:18:14.54421'", 273, -3, 314, 743, 720)
("'13:18:14.54421'", 277, 315, 0, 1409, 214)
("'13:18:14.71180'", 47, 524, 183, 946, 389)
("'13:18:14.71180'", 66, 974, 290, 1257, 395)
("'13:18:14.71180'", 87, 488, 189, 998, 378)
("'13:18:14.71180'", 139, 920, 544, 1281, 705)
("'13:18:14.71180'", 187, 839, 582, 1258, 729)
("'13:18:14.71180'", 241, 44, 208, 557, 480)
("'13:18:14.71180'", 249, 853, 330, 1274, 542)
("'13:18:14.71180'", 257, 68, 14, 559, 284)
("'13:18:14.71180'", 273, 268, 394, 862, 719)
("'13:18:14.71180'", 277, 443, 0, 1392, 204)
("'13:18:14.88278'", 11, 1038, 527, 1261, 670)
("'13:18:14.88278'", 33, 879, 293, 1253, 540)
("'13:18:14.88278'", 47, 560, 175, 959, 359)
("'13:18:14.88278'", 241, 85, 200, 626, 483)
("'13:18:14.88278'", 257, 56, 5, 580, 271)
("'13:18:14.88278'", 277, 517, 0, 1341, 198)
("'13:18:14.88278'", 281, -19, 242, 668, 712)
("'13:18:15.06195'", 11, 1008, 519, 1270, 670)
("'13:18:15.06195'", 33, 880, 265, 1246, 497)
("'13:18:15.06195'", 47, 582, 165, 963, 334)
("'13:18:15.06195'", 72, 500, 171, 996, 335)
("'13:18:15.06195'", 82, 650, -4, 1242, 178)
("'13:18:15.06195'", 249, 861, 278, 1255, 473)
("'13:18:15.06195'", 263, 10, 2, 649, 249)
("'13:18:15.06195'", 277, 572, 0, 1316, 185)
("'13:18:15.06195'", 281, 7, 169, 696, 660)
("'13:18:15.24305'", 33, 917, 291, 1276, 516)
("'13:18:15.24305'", 47, 643, 172, 1015, 336)
("'13:18:15.24305'", 82, 739, 2, 1274, 161)
("'13:18:15.24305'", 263, 27, 0, 740, 258)
("'13:18:15.24305'", 281, -15, 113, 765, 709)
("'13:18:15.41253'", 47, 722, 169, 1112, 339)
("'13:18:15.41253'", 82, 715, 0, 1282, 168)
("'13:18:15.41253'", 220, 1026, 320, 1284, 506)
("'13:18:15.41253'", 253, 1151, 547, 1287, 692)
("'13:18:15.41253'", 263, 99, 11, 806, 244)
("'13:18:15.41253'", 281, 31, 86, 848, 720)
("'13:18:15.58206'", 47, 821, 167, 1210, 335)
("'13:18:15.58206'", 82, 783, 0, 1303, 160)
("'13:18:15.58206'", 263, 175, 19, 908, 244)
("'13:18:15.58206'", 281, 122, 109, 963, 698)
("'13:18:15.58206'", 286, 41, 3, 384, 83)
