['RX Timestamp', 'Tracked ID', 'BBox Coords (xmin, ymin, xmax, ymax)']
("'13:24:26.21664'", 221, 513, 354, 830, 492)
("'13:24:26.21664'", 223, 689, 141, 957, 255)
("'13:24:26.39396'", 113, 1034, 72, 1283, 207)
("'13:24:26.39396'", 166, 859, 480, 1287, 641)
("'13:24:26.39396'", 221, 563, 344, 946, 514)
("'13:24:26.39396'", 223, 750, 139, 954, 220)
("'13:24:26.39396'", 224, 64, 0, 386, 214)
("'13:24:26.39396'", 226, 288, 0, 787, 127)
("'13:24:26.39396'", 229, 50, 444, 486, 642)
("'13:24:26.56945'", 22, -5, -2, 580, 248)
("'13:24:26.56945'", 113, 1046, 47, 1303, 202)
("'13:24:26.56945'", 156, 751, 134, 992, 215)
("'13:24:26.56945'", 192, 924, 452, 1290, 627)
("'13:24:26.56945'", 223, 767, 133, 990, 218)
("'13:24:26.56945'", 228, 443, 581, 1080, 710)
("'13:24:26.56945'", 229, 131, 427, 535, 606)
("'13:24:26.56945'", 231, 194, 316, 647, 471)
("'13:24:26.56945'", 232, 995, 140, 1258, 346)
("'13:24:26.74902'", 22, 39, 0, 688, 256)
("'13:24:26.74902'", 156, 774, 129, 1028, 214)
("'13:24:26.74902'", 191, 1011, 454, 1259, 601)
("'13:24:26.74902'", 221, 664, 377, 989, 520)
("'13:24:26.74902'", 228, 428, 549, 1263, 719)
("'13:24:26.74902'", 229, 84, 398, 582, 619)
("'13:24:26.74902'", 231, 206, 285, 717, 462)
("'13:24:26.74902'", 232, 1041, 154, 1273, 334)
("'13:24:26.74902'", 237, 392, 547, 1311, 720)
("'13:24:26.92584'", 22, 16, 0, 772, 285)
("'13:24:26.92584'", 168, 201, 288, 742, 460)
("'13:24:26.92584'", 191, 1023, 461, 1261, 602)
("'13:24:26.92584'", 237, 560, 571, 1290, 709)
("'13:24:27.10502'", 22, 41, 0, 855, 294)
("'13:24:27.10502'", 108, 665, 367, 1022, 490)
("'13:24:27.10502'", 113, 1049, 18, 1281, 167)
("'13:24:27.10502'", 179, -5, 566, 315, 715)
("'13:24:27.10502'", 184, 334, 270, 693, 412)
("'13:24:27.10502'", 186, 790, 345, 1011, 477)
("'13:24:27.10502'", 191, 1034, 442, 1269, 578)
("'13:24:27.10502'", 192, 1022, 293, 1283, 425)
("'13:24:27.10502'", 237, 570, 565, 1337, 719)
("'13:24:27.10502'", 243, 174, 380, 644, 540)
("'13:24:27.27850'", 22, 54, 0, 873, 286)
("'13:24:27.27850'", 113, 1060, 21, 1263, 147)
("'13:24:27.27850'", 179, 25, 587, 321, 722)
("'13:24:27.27850'", 192, 1030, 302, 1261, 421)
("'13:24:27.27850'", 199, 13, 80, 281, 351)
("'13:24:27.27850'", 221, 712, 355, 1005, 485)
("'13:24:27.27850'", 229, 179, 365, 583, 536)
("'13:24:27.27850'", 231, 266, 244, 695, 395)
("'13:24:27.45835'", 22, 128, 0, 989, 294)
("'13:24:27.45835'", 84, 744, 534, 1264, 722)
("'13:24:27.45835'", 113, 1048, 17, 1280, 168)
("'13:24:27.45835'", 186, 1049, 287, 1276, 425)
("'13:24:27.45835'", 199, 20, 60, 353, 351)
("'13:24:27.45835'", 229, 207, 343, 609, 510)
("'13:24:27.45835'", 243, 72, 330, 668, 534)
("'13:24:27.45835'", 250, 9, 547, 446, 719)
("'13:24:27.63421'", 22, 304, 0, 1191, 314)
("'13:24:27.63421'", 184, 450, 232, 806, 371)
("'13:24:27.63421'", 224, -12, 25, 514, 380)
("'13:24:27.63421'", 229, 256, 341, 661, 505)
("'13:24:27.63421'", 243, 202, 343, 681, 507)
("'13:24:27.63421'", 250, 42, 560, 465, 719)
("'13:24:27.84581'", 22, 491, 19, 1365, 358)
("'13:24:27.84581'", 224, 22, 14, 644, 444)
("'13:24:27.84581'", 229, 328, 347, 725, 507)
("'13:24:27.84581'", 243, 312, 345, 768, 501)
("'13:24:27.84581'", 244, 629, 508, 1093, 660)
("'13:24:28.02508'", 22, 594, 46, 1334, 355)
("'13:24:28.02508'", 68, 31, 26, 771, 401)
("'13:24:28.02508'", 84, 736, 518, 1112, 643)
("'13:24:28.02508'", 156, 774, 0, 1158, 124)
("'13:24:28.02508'", 199, 11, 333, 232, 519)
("'13:24:28.02508'", 244, 702, 510, 1192, 673)
("'13:24:28.02508'", 258, 60, 524, 542, 661)
("'13:24:28.20120'", 68, 150, 76, 895, 441)
("'13:24:28.20120'", 189, -9, 320, 354, 532)
("'13:24:28.20120'", 199, 14, 318, 322, 562)
("'13:24:28.20120'", 226, 796, 0, 1303, 139)
("'13:24:28.20120'", 262, -18, 0, 208, 135)
