['RX Timestamp', 'Tracked ID', 'BBox Coords (xmin, ymin, xmax, ymax)']
("'13:22:33.52254'", 231, 295, 464, 762, 624)
("'13:22:33.52254'", 236, 0, 251, 275, 399)
("'13:22:33.70548'", 1, -3, 534, 297, 685)
("'13:22:33.70548'", 7, 755, 203, 1161, 362)
("'13:22:33.70548'", 50, 775, 480, 1301, 702)
("'13:22:33.70548'", 141, 1031, 401, 1279, 511)
("'13:22:33.70548'", 155, 16, 229, 260, 391)
("'13:22:33.70548'", 210, 11, 433, 329, 573)
("'13:22:33.70548'", 224, 393, 249, 855, 458)
("'13:22:33.70548'", 231, 293, 461, 760, 625)
("'13:22:33.91552'", 50, 861, 506, 1280, 689)
("'13:22:33.91552'", 57, 453, 282, 931, 468)
("'13:22:33.91552'", 98, 788, 202, 1131, 379)
("'13:22:33.91552'", 100, 938, 551, 1270, 723)
("'13:22:33.91552'", 141, 1019, 415, 1273, 524)
("'13:22:33.91552'", 155, 36, 240, 284, 393)
("'13:22:33.91552'", 162, 8, 487, 330, 707)
("'13:22:33.91552'", 210, 31, 406, 418, 551)
("'13:22:33.91552'", 231, 341, 477, 791, 642)
("'13:22:33.91552'", 236, 36, 249, 301, 389)
("'13:22:34.09119'", 1, 10, 484, 433, 700)
("'13:22:34.09119'", 81, 385, 503, 858, 653)
("'13:22:34.09119'", 98, 844, 206, 1182, 376)
("'13:22:34.09119'", 100, 1020, 577, 1270, 705)
("'13:22:34.09119'", 210, 44, 406, 451, 556)
("'13:22:34.09119'", 224, 602, 301, 1006, 481)
("'13:22:34.09119'", 231, 416, 489, 849, 647)
("'13:22:34.09119'", 236, 53, 234, 352, 382)
("'13:22:34.09119'", 237, 950, 531, 1281, 656)
("'13:22:34.27409'", 1, 32, 475, 467, 698)
("'13:22:34.27409'", 57, 672, 307, 1131, 489)
("'13:22:34.27409'", 98, 886, 209, 1222, 383)
("'13:22:34.27409'", 164, 39, 227, 434, 386)
("'13:22:34.27409'", 189, 1026, 625, 1282, 722)
("'13:22:34.27409'", 207, 25, 479, 472, 673)
("'13:22:34.27409'", 210, -1, 384, 548, 589)
("'13:22:34.27409'", 231, 455, 486, 899, 647)
("'13:22:34.45455'", 98, 947, 218, 1283, 391)
("'13:22:34.45455'", 123, 556, 511, 967, 648)
("'13:22:34.45455'", 155, 47, 341, 287, 469)
("'13:22:34.45455'", 164, 134, 238, 513, 388)
("'13:22:34.45455'", 224, 804, 307, 1251, 512)
("'13:22:34.63083'", 98, 1030, 223, 1278, 348)
("'13:22:34.63083'", 148, 439, 577, 1030, 723)
("'13:22:34.63083'", 162, 36, 458, 251, 603)
("'13:22:34.63083'", 164, 220, 234, 595, 387)
("'13:22:34.63083'", 183, 54, 328, 426, 449)
("'13:22:34.63083'", 224, 921, 311, 1321, 512)
("'13:22:34.63083'", 231, 614, 494, 1109, 677)
("'13:22:34.63083'", 251, 693, 292, 984, 460)
("'13:22:34.63083'", 252, 185, 484, 667, 653)
("'13:22:34.63083'", 253, 341, 378, 737, 533)
("'13:22:34.63083'", 256, -18, 194, 299, 432)
("'13:22:34.80586'", 1, 206, 352, 468, 478)
("'13:22:34.80586'", 98, 1071, 223, 1315, 363)
("'13:22:34.80586'", 141, 736, 506, 1163, 692)
("'13:22:34.80586'", 148, 523, 566, 1146, 720)
("'13:22:34.80586'", 164, 350, 276, 653, 400)
("'13:22:34.80586'", 231, 712, 506, 1204, 688)
("'13:22:34.80586'", 236, 350, 267, 628, 404)
("'13:22:34.80586'", 247, 753, 282, 1157, 475)
("'13:22:34.80586'", 249, 9, 463, 318, 613)
("'13:22:34.80586'", 252, 269, 481, 778, 662)
("'13:22:34.80586'", 253, 411, 386, 802, 530)
("'13:22:34.80586'", 256, 24, 168, 387, 436)
("'13:22:34.98986'", 98, 1128, 250, 1321, 380)
("'13:22:34.98986'", 116, 497, 375, 920, 556)
("'13:22:34.98986'", 207, -5, 189, 567, 440)
("'13:22:34.98986'", 210, 10, 466, 457, 635)
("'13:22:34.98986'", 231, 772, 535, 1231, 707)
("'13:22:34.98986'", 237, 788, 310, 1240, 479)
("'13:22:34.98986'", 247, 846, 319, 1204, 488)
("'13:22:34.98986'", 252, 389, 517, 833, 667)
("'13:22:34.98986'", 253, 454, 387, 919, 558)
("'13:22:34.98986'", 256, 51, 169, 465, 450)
("'13:22:35.16645'", 81, 208, 354, 663, 494)
("'13:22:35.16645'", 116, 531, 385, 977, 578)
("'13:22:35.16645'", 123, 815, 578, 1245, 717)
("'13:22:35.16645'", 207, 57, 208, 554, 418)
("'13:22:35.16645'", 237, 810, 334, 1229, 490)
("'13:22:35.16645'", 247, 880, 350, 1196, 496)
("'13:22:35.16645'", 261, 111, 528, 501, 638)
("'13:22:35.16645'", 262, 1157, 257, 1272, 376)
("'13:22:35.34868'", 116, 624, 375, 1007, 543)
("'13:22:35.34868'", 207, 26, 191, 644, 438)
("'13:22:35.34868'", 210, 208, 540, 524, 654)
("'13:22:35.34868'", 231, 867, 579, 1255, 717)
("'13:22:35.34868'", 247, 854, 341, 1246, 524)
("'13:22:35.34868'", 252, 510, 551, 912, 688)
("'13:22:35.34868'", 262, 1156, 257, 1276, 382)
("'13:22:35.34868'", 263, 292, 347, 752, 511)
("'13:22:35.52463'", 7, 524, 540, 962, 720)
("'13:22:35.52463'", 21, 1012, 396, 1256, 560)
("'13:22:35.52463'", 123, 991, 636, 1252, 715)
("'13:22:35.52463'", 162, -9, 399, 164, 525)
("'13:22:35.52463'", 207, 36, 227, 695, 481)
("'13:22:35.52463'", 210, 235, 570, 540, 680)
("'13:22:35.52463'", 236, 666, 386, 1045, 574)
("'13:22:35.71037'", 7, 586, 566, 964, 721)
("'13:22:35.71037'", 116, 700, 375, 1118, 554)
("'13:22:35.71037'", 207, 168, 246, 756, 464)
("'13:22:35.71037'", 231, 999, 639, 1233, 718)
("'13:22:35.71037'", 236, 702, 376, 1110, 583)
("'13:22:35.71037'", 252, 560, 543, 1045, 712)
("'13:22:35.71037'", 256, 5, 381, 229, 527)
("'13:22:35.71037'", 261, 258, 578, 630, 689)
("'13:22:35.89295'", 7, 662, 564, 1034, 720)
("'13:22:35.89295'", 81, 6, 214, 485, 364)
("'13:22:35.89295'", 116, 774, 380, 1169, 544)
("'13:22:35.89295'", 123, 1016, 645, 1265, 720)
("'13:22:35.89295'", 148, 1032, 657, 1269, 713)
("'13:22:35.89295'", 155, -4, 632, 152, 715)
("'13:22:35.89295'", 207, 323, 275, 831, 469)
("'13:22:35.89295'", 210, 356, 580, 731, 713)
("'13:22:35.89295'", 249, 3, 393, 310, 550)
("'13:22:35.89295'", 263, 52, 222, 500, 383)
