['RX Timestamp', 'Tracked ID', 'BBox Coords (xmin, ymin, xmax, ymax)']
("'13:23:07.89861'", 267, 178, 290, 648, 449)
("'13:23:07.89861'", 271, 753, 248, 1144, 388)
("'13:23:07.89861'", 273, 492, 472, 704, 548)
("'13:23:08.07108'", 22, 939, 568, 1278, 708)
("'13:23:08.07108'", 153, 776, 257, 1224, 394)
("'13:23:08.07108'", 160, -2, 289, 256, 401)
("'13:23:08.07108'", 259, 75, 541, 468, 701)
("'13:23:08.07108'", 267, 319, 330, 718, 458)
("'13:23:08.07108'", 271, 802, 247, 1209, 392)
("'13:23:08.07108'", 280, 293, 278, 756, 472)
("'13:23:08.07108'", 290, 839, 416, 1239, 564)
